,movieId,title,imdbId,tmdbId,release_year
7582,86279,Into Eternity ,1194612,54527,2010
7583,86286,Daffy Duck's Quackbusters ,94939,23521,1988
7584,86290,American: The Bill Hicks Story ,1179947,46105,2009
7585,86293,Arthur ,1334512,49012,2011
7586,86295,Scream 4 ,1262416,41446,2011
7587,86298,Rio ,1436562,46195,2011
7588,86320,Melancholia ,1527186,62215,2011
7589,86332,Thor ,800369,10195,2011
7590,86345,Louis C.K.: Hilarious ,1421373,45523,2010
7591,86347,Louis C.K.: Chewed Up ,1190722,30969,2008
7592,86355,Atlas Shrugged: Part 1 ,480239,56780,2011
7593,86377,Louis C.K.: Shameless ,927619,24447,2007
7594,86487,Mildred Pierce ,1492030,202241,2011
7595,86504,Voices from the List ,405455,167966,2004
7596,86548,Water for Elephants ,1067583,55787,2011
7597,86593,African Cats ,1223236,57586,2011
7598,86628,Kill the Irishman ,1416801,51209,2011
7599,86644,"Fast Five (Fast and the Furious 5, The) ",1596343,51497,2011
7600,86668,Louis Theroux: Law & Disorder ,1347439,241620,2008
7601,86721,Idiots and Angels ,1013607,42521,2008
7602,86781,Incendies ,1255953,46738,2010
7603,86815,Soul Surfer ,1596346,43959,2011
7604,86817,Something Borrowed ,491152,49022,2011
7605,86833,Bridesmaids ,1478338,55721,2011
7606,86835,Priest ,822847,38321,2011
7607,86864,Mothra (Mosura) ,55198,39410,1961
7608,86880,Pirates of the Caribbean: On Stranger Tides ,1298650,1865,2011
7609,86882,Midnight in Paris ,1605783,59436,2011
7610,86892,The Man from Nowhere ,1527788,51608,2010
7611,86898,"Tree of Life, The ",478304,8967,2011
7612,86911,"Hangover Part II, The ",1411697,45243,2011
7613,86922,Nothing to Declare (Rien à déclarer) ,1528313,52077,2010
7614,86960,Across the Hall ,1176724,21469,2009
7615,87028,"Roommate, The ",1265990,49950,2011
7616,87192,Attack the Block ,1478964,59678,2011
7617,87194,The Way ,1441912,59468,2010
7618,87197,Let the Bullets Fly ,1533117,51533,2010
7619,87222,Kung Fu Panda 2 ,1302011,49444,2011
7620,87232,X-Men: First Class ,1270798,49538,2011
7621,87234,Submarine ,1440292,49020,2010
7622,87287,American Grindhouse ,1307861,70862,2010
7623,87298,Everything Must Go ,1531663,45658,2010
7624,87304,Beginners ,1532503,55347,2010
7625,87306,Super 8 ,1650062,37686,2011
7626,87413,Bernie ,115658,19963,1996
7627,87430,Green Lantern ,1133985,44912,2011
7628,87444,Elektra Luxx ,1340773,56272,2010
7629,87483,Mr. Popper's Penguins ,1396218,58224,2011
7630,87485,Bad Teacher ,1284575,52449,2011
7631,87520,Transformers: Dark of the Moon ,1399103,38356,2011
7632,87522,Larry Crowne ,1583420,59861,2011
7633,87529,Your Highness ,1240982,38319,2011
7634,87660,Too Big to Fail ,1742683,65034,2011
7635,87785,Takers ,1135084,22907,2010
7636,87834,My Life as McDull (Mak dau goo si) ,312941,73884,2001
7637,87867,Zookeeper ,1222817,38317,2011
7638,87869,Horrible Bosses ,1499658,51540,2011
7639,87876,Cars 2 ,1216475,49013,2011
7640,87960,Between the Folds ,1253565,24792,2008
7641,88069,Delhi Belly ,1934231,67109,2011
7642,88094,Upside Down: The Creation Records Story ,1764726,64780,2010
7643,88108,Monte Carlo ,1067774,59860,2011
7644,88125,Harry Potter and the Deathly Hallows: Part 2 ,1201607,12445,2011
7645,88129,Drive ,780504,64690,2011
7646,88140,Captain America: The First Avenger ,458339,1771,2011
7647,88163,"Crazy, Stupid, Love. ",1570728,50646,2011
7648,88179,One Day ,1563738,51828,2011
7649,88235,"Guard, The ",1540133,67913,2011
7650,88267,Winnie the Pooh ,1449283,51162,2011
7651,88272,"Woman, The ",1714208,65599,2011
7652,88327,"New One-Armed Swordsman, The (Xin du bi dao) ",69518,28039,1971
7653,88345,Mike's New Car ,323250,13931,2002
7654,88356,"Smurfs, The ",472181,41513,2011
7655,88405,Friends with Benefits ,1632708,50544,2011
7656,88448,Paper Birds (Pájaros de papel) ,1360822,50004,2010
7657,88515,Blitz ,1297919,55846,2011
7658,88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) ",1230385,57361,2010
7659,88672,Our Idiot Brother ,1637706,59968,2011
7660,88697,SUBWAYStories: Tales from the Underground ,120240,209802,1997
7661,88699,Death Race 2 ,1500491,51620,2010
7662,88744,Rise of the Planet of the Apes ,1318514,61791,2011
7663,88746,Terri ,1687281,51993,2011
7664,88785,"Change-Up, The ",1488555,49520,2011
7665,88810,"Help, The ",1454029,50014,2011
7666,88812,30 Minutes or Less ,1622547,62206,2011
7667,88911,My Afternoons with Margueritte (La tête en friche) ,1455151,39413,2010
7668,88932,Final Destination 5 ,1622979,55779,2011
7669,88954,"Very Harold & Kumar 3D Christmas, A ",1268799,55465,2011
7670,89028,Don't Be Afraid of the Dark ,1270761,46261,2010
7671,89030,Fright Night ,1438176,58151,2011
7672,89039,Another Earth ,1549572,55420,2011
7673,89047,Hesher ,1403177,44835,2010
7674,89072,Stake Land ,1464580,52015,2010
7675,89085,"Debt, The ",1226753,48289,2011
7676,89087,Colombiana ,1657507,62835,2011
7677,89090,Bill Cunningham New York ,1621444,55244,2011
7678,89118,"Skin I Live In, The (La piel que habito) ",1189073,63311,2011
7679,89190,Conan the Barbarian ,816462,37430,2011
7680,89208,Walled In ,1104006,16335,2009
7681,89281,Birdemic: Shock and Terror ,1316037,40016,2010
7682,89305,"Inbetweeners Movie, The ",1716772,69798,2011
7683,89343,Red State ,873886,48572,2011
7684,89386,Pearl Jam Twenty ,1417592,72744,2011
7685,89388,I Don't Know How She Does It ,1742650,70868,2011
7686,89427,Shark Night 3D ,1633356,65055,2011
7687,89470,Contagion ,1598778,39538,2011
7688,89492,Moneyball ,1210166,60308,2011
7689,89580,Neds ,1560970,55785,2010
7690,89582,Cold Fish (Tsumetai nettaigyo) ,1632547,68341,2010
7691,89586,Phineas and Ferb the Movie: Across the 2nd Dimension ,1825918,71689,2011
7692,89678,Northanger Abbey ,844794,18093,2007
7693,89745,"Avengers, The ",848228,24428,2012
7694,89753,Tinker Tailor Soldier Spy ,1340800,49517,2011
7695,89759,"Separation, A (Jodaeiye Nader az Simin) ",1832382,60243,2011
7696,89761,"Dangerous Method, A ",1571222,48231,2011
7697,89774,Warrior ,1291584,59440,2011
7698,89804,"Ides of March, The ",1124035,10316,2011
7699,89837,Kill List ,1788391,74725,2011
7700,89840,Killer Elite ,1448755,49021,2011
7701,89862,Bellflower ,1242599,58699,2011
7702,89864,50/50 ,1306980,40807,2011
7703,89898,Generation P ,459748,63375,2011
7704,89904,The Artist ,1655442,74643,2011
7705,89939,Gigi ,41414,123723,1949
7706,89945,BlinkyTM ,1520494,59852,2011
7707,90057,Take Shelter ,1675192,64720,2011
7708,90243,Three Outlaw Samurai (Sanbiki no samurai) ,58652,58878,1964
7709,90245,Antonio Gaudí ,86907,37239,1985
7710,90249,Real Steel ,433035,39254,2011
7711,90343,Footloose ,1068242,68817,2011
7712,90345,"Thing, The ",905372,60935,2011
7713,90353,Beautiful Boy ,1533013,59437,2010
7714,90357,Tyrannosaur ,1204340,76543,2011
7715,90374,Martha Marcy May Marlene ,1441326,50837,2011
7716,90376,We Need to Talk About Kevin ,1242460,71859,2011
7717,90384,Behind Enemy Lines II: Axis of Evil ,497329,10005,2006
7718,90403,"Three Musketeers, The ",1509767,52451,2011
7719,90405,In Time ,1637688,49530,2011
7720,90428,Margaret ,466893,44754,2011
7721,90430,Carnage ,1692486,72113,2011
7722,90439,Margin Call ,1615147,50839,2011
7723,90469,Paranormal Activity 3 ,1778304,72571,2011
7724,90471,Puncture ,1582248,72432,2011
7725,90522,Johnny English Reborn ,1634122,58233,2011
7726,90524,Abduction ,1600195,59965,2011
7727,90528,This Must Be the Place ,1440345,53487,2011
7728,90531,Shame ,1723811,76025,2011
7729,90576,What's Your Number? ,770703,63492,2011
7730,90600,Headhunters (Hodejegerne) ,1614989,70670,2011
7731,90603,Batman: Year One ,1672723,69735,2011
7732,90630,Miss Representation ,1784538,77801,2011
7733,90647,Puss in Boots ,448694,58423,2011
7734,90717,Tower Heist ,471042,59108,2011
7735,90719,J. Edgar ,1616195,88794,2011
7736,90738,"Double, The ",1646980,73499,2011
7737,90746,"Adventures of Tintin, The ",983193,17578,2011
7738,90769,Starsuckers ,1510934,40658,2009
7739,90809,Tomboy ,1847731,65229,2011
7740,90863,George Harrison: Living in the Material World ,1113829,75964,2011
7741,90866,Hugo ,970179,44826,2011
7742,90888,Immortals ,1253864,37958,2011
7743,90890,Jack and Jill ,810913,71880,2011
7744,90943,Into the Abyss ,1972663,77365,2011
7745,90945,"Sign of Four, The ",685628,94174,1987
7746,91077,"Descendants, The ",1033575,65057,2011
7747,91079,Like Crazy ,1758692,60420,2011
7748,91094,"Muppets, The ",1204342,64328,2011
7749,91104,"Twilight Saga: Breaking Dawn - Part 1, The ",1324999,50619,2011
7750,91126,War Horse ,1568911,57212,2011
7751,91128,"Rum Diary, The ",376136,23514,2011
7752,91233,Lifted ,945571,13060,2006
7753,91261,Hipsters (Stilyagi) ,1239426,38336,2008
7754,91266,Another Cinderella Story ,1071358,15157,2008
7755,91273,Bunraku ,1181795,30618,2010
7756,91323,"Sitter, The ",1366344,57431,2011
7757,91325,Extremely Loud and Incredibly Close ,477302,64685,2011
7758,91337,Play the Game ,1124388,45708,2009
7759,91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) ,109162,9369,1994
7760,91355,Asterix and the Vikings (Astérix et les Vikings) ,371552,9642,2006
7761,91386,Happy Feet Two ,1402488,65759,2011
7762,91414,Arthur Christmas ,1430607,51052,2011
7763,91470,Violet & Daisy ,1634136,91550,2011
7764,91483,Bullet to the Head ,1308729,70074,2012
7765,91485,"Expendables 2, The ",1764651,76163,2012
7766,91488,"Snowman, The ",84701,13396,1982
7767,91500,The Hunger Games ,1392170,70160,2012
7768,91529,"Dark Knight Rises, The ",1345836,49026,2012
7769,91535,"Bourne Legacy, The ",1194173,49040,2012
7770,91542,Sherlock Holmes: A Game of Shadows ,1515091,58574,2011
7771,91571,Coriolanus ,1372686,101173,2011
7772,91622,Young Adult ,1625346,57157,2011
7773,91628,New Year's Eve ,1598822,62838,2011
7774,91630,Mission: Impossible - Ghost Protocol ,1229238,56292,2011
7775,91653,We Bought a Zoo ,1389137,74465,2011
7776,91658,"Girl with the Dragon Tattoo, The ",1568346,65754,2011
7777,91660,"Darkest Hour, The ",1093357,71469,2011
7778,91666,Last Holiday ,42665,16939,1950
7779,91671,Alvin and the Chipmunks: Chipwrecked ,1615918,55301,2011
7780,91688,Salvation Boulevard ,1251743,51995,2011
7781,91690,Friends with Kids ,1720616,80038,2011
7782,91784,Girl Walks Into a Bar ,1682246,59006,2011
7783,91842,Contraband ,1524137,77866,2012
7784,91860,"Way South, The (De weg naar het zuiden) ",83318,269963,1981
7785,91869,Being Elmo: A Puppeteer's Journey ,1787660,75301,2011
7786,91873,Joyful Noise ,1710396,63574,2012
7787,91890,"Iron Lady, The ",1007029,71688,2011
7788,91935,Albatross ,1541149,72842,2011
7789,91947,"Revenant, The ",1336006,79896,2009
7790,91974,Underworld: Awakening ,1496025,52520,2012
7791,91976,"Grey, The ",1601913,75174,2012
7792,91978,Man on a Ledge ,1568338,49527,2012
7793,91981,Sacrifice (Zhao shi gu er) ,1726738,55741,2010
7794,92008,Haywire ,1506999,70435,2011
7795,92046,Contact High ,780002,31337,2009
7796,92048,"Whistleblower, The ",896872,65760,2010
7797,92094,Einstein and Eddington ,995036,15044,2008
7798,92192,Apollo 18 ,1772240,50357,2011
7799,92198,Seeking Justice ,1214962,74998,2011
7800,92234,Red Tails ,485985,72431,2012
7801,92243,"Flowers of War, The (Jin líng shí san chai) ",1410063,76758,2011
7802,92259,Intouchables ,1675434,77338,2011
7803,92264,One for the Money ,1598828,54054,2012
7804,92309,"Innkeepers, The ",1594562,58428,2011
7805,92348,Puss in Boots (Nagagutsu o haita neko) ,64714,58704,1969
7806,92391,Grave Encounters ,1703199,50698,2011
7807,92420,Chronicle ,1706593,76726,2012
7808,92422,"Woman in Black, The ",1596365,65086,2012
7809,92427,Woman in Love (Rubbeldiekatz) ,1802810,80125,2011
7810,92439,"Art of Getting By, The ",1645080,64678,2011
7811,92475,All Watched Over by Machines of Loving Grace ,1955162,192695,2011
7812,92494,Dylan Moran: Monster ,439553,13976,2004
7813,92507,Safe House ,1599348,59961,2012
7814,92509,"Vow, The ",1606389,72570,2012
7815,92535,Louis C.K.: Live at the Beacon Theater ,2112999,80379,2011
7816,92637,Pitfall (Otoshiana) ,203612,54146,1962
7817,92643,Monsieur Lazhar ,2011971,78480,2011
7818,92665,"For a Good Time, Call... ",1996264,84200,2012
7819,92674,Janie Jones ,1509130,73700,2010
7820,92681,Journey 2: The Mysterious Island ,1397514,72545,2012
7821,92694,Perfect Sense ,1439572,51999,2011
7822,92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) ,249131,64029,2001
7823,92760,"Atomic Brain, The ",57859,37464,1963
7824,92938,Ghost Rider: Spirit of Vengeance ,1071875,71676,2012
7825,92954,Prayers for Bobby ,1073510,21634,2009
7826,93006,"Very Potter Musical, A ",2033193,54507,2009
7827,93008,"Very Potter Sequel, A ",2040264,59017,2010
7828,93022,Miss Nobody ,1129427,51875,2010
7829,93040,"Civil War, The ",98769,26397,1990
7830,93114,Ro.Go.Pa.G. ,56171,59045,1963
7831,93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) ",1805297,57243,2010
7832,93139,Mega Shark vs. Crocosaurus ,1705773,52454,2010
7833,93193,Red Hill ,1530983,45569,2010
7834,93208,Mickey's The Prince and the Pauper ,100409,25831,1990
7835,93242,Gone ,1838544,79548,2012
7836,93270,Project X ,1636826,57214,2012
7837,93272,Dr. Seuss' The Lorax ,1482459,73723,2012
7838,93287,"Big Year, The ",1053810,73937,2011
7839,93297,Act of Valor ,1591479,75674,2012
7840,93320,Trailer Park Boys ,383678,38674,1999
7841,93326,This Means War ,1596350,59962,2012
7842,93363,John Carter ,401729,49529,2012
7843,93443,Goon ,1456635,74387,2011
7844,93502,"Ledge, The ",1535970,63493,2011
7845,93510,21 Jump Street ,1232829,64688,2012
7846,93512,"Jeff, Who Lives at Home ",1588334,82532,2012
7847,93563,Lockout ,1592525,81796,2012
7848,93598,"Snowtown (Snowtown Murders, The) ",1680114,67748,2011
7849,93610,Space Battleship Yamato ,1477109,61984,2010
7850,93721,Jiro Dreams of Sushi ,1772925,80767,2011
7851,93723,Damsels in Distress ,1667307,82533,2011
7852,93740,Salmon Fishing in the Yemen ,1441952,81025,2011
7853,93766,Wrath of the Titans ,1646987,57165,2012
7854,93790,Detachment ,1683526,74308,2011
7855,93805,Iron Sky ,1034314,10679,2012
7856,93819,Absentia ,1610996,74777,2011
7857,93831,American Reunion (American Pie 4) ,1605630,71552,2012
7858,93838,The Raid: Redemption ,1899353,94329,2011
7859,93840,"Cabin in the Woods, The ",1259521,22970,2012
7860,93855,God Bless America ,1912398,74306,2011
7861,93980,"Three Stooges, The ",383010,76489,2012
7862,93982,"Raven, The ",1486192,70436,2012
7863,93988,North & South ,417349,147269,2004
7864,94011,"Big Bang, The ",1307873,54271,2011
7865,94015,Mirror Mirror ,1667353,62764,2012
7866,94018,Battleship ,1440129,44833,2012
7867,94070,"Best Exotic Marigold Hotel, The ",1412386,74534,2011
7868,94122,Comic-Con Episode IV: A Fan's Hope ,1605782,91356,2011
7869,94130,Bully ,1682181,84404,2011
7870,94150,Hysteria ,1435513,75802,2011
7871,94160,Dante's Inferno: An Animated Epic ,1401113,31967,2010
7872,94262,"Atomic Submarine, The ",52587,37467,1959
7873,94266,"Five-Year Engagement, The ",1195478,72207,2012
7874,94323,Think Like a Man ,1621045,67660,2012
7875,94325,"Lucky One, The ",1327194,77877,2012
7876,94405,Safe ,1656190,72387,2012
7877,94478,Dark Shadows ,1077368,62213,2012
7878,94494,96 Minutes  ,1641385,89326,2011
7879,94503,"Decoy Bride, The ",1657299,40161,2011
7880,94661,Rocket Singh: Salesman of the Year ,1434447,26815,2009
7881,94677,"Dictator, The ",1645170,76493,2012
7882,94735,Walking with Monsters ,490048,28500,2005
7883,94777,Men in Black III (M.III.B.) (M.I.B.³) ,1409024,41154,2012
7884,94780,Snow White and the Huntsman ,1735898,58595,2012
7885,94799,Sound of My Voice ,1748207,86812,2011
7886,94810,Eva ,1298554,77561,2011
7887,94833,"Pirates! Band of Misfits, The ",1430626,72197,2012
7888,94864,Prometheus ,1446714,70981,2012
7889,94867,"Pact, The ",2040560,111440,2012
7890,94896,Bernie ,1704573,92591,2011
7891,94919,Inhale ,1196340,12645,2010
7892,94931,Take This Waltz ,1592281,86555,2011
7893,94953,Wanderlust ,1655460,50647,2012
7894,94959,Moonrise Kingdom ,1748122,83666,2012
7895,94985,Get the Gringo ,1567609,80389,2012
7896,95004,Superman/Doomsday  ,934706,13640,2007
7897,95067,"Thousand Words, A ",763831,72358,2012
7898,95088,Safety Not Guaranteed ,1862079,84332,2012
7899,95105,Madagascar 3: Europe's Most Wanted ,1277953,80321,2012
7900,95135,Your Sister's Sister ,1742336,84355,2011
7901,95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) ,142251,39144,1986
7902,95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) ,142249,39145,1987
7903,95149,Superman/Batman: Public Enemies ,1398941,22855,2009
7904,95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) ,142248,116776,1988
7905,95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) ,142240,39100,1990
7906,95167,Brave ,1217209,62177,2012
7907,95170,Beauty and the Beast: The Enchanted Christmas ,118692,13313,1997
7908,95175,Front of the Class ,1292594,63193,2008
7909,95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) ,142233,39101,1990
7910,95193,Pocahontas II: Journey to a New World  ,143808,13761,1998
7911,95199,What to Expect When You're Expecting ,1586265,76494,2012
7912,95201,To Rome with Love ,1859650,81836,2012
7913,95207,Abraham Lincoln: Vampire Hunter ,1611224,72331,2012
7914,95218,First Position ,2008513,89874,2011
7915,95307,Rock of Ages ,1336608,80585,2012
7916,95309,Seeking a Friend for the End of the World ,1307068,88005,2012
7917,95311,Presto ,1245104,13042,2008
7918,95313,Jack-Jack Attack ,455565,13932,2005
7919,95377,One Man Band ,479113,13933,2005
7920,95441,Ted ,1637725,72105,2012
7921,95449,Magic Mike ,1915581,77930,2012
7922,95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) ,142237,39103,1992
7923,95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) ,1125254,24752,1991
7924,95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) ,142241,39104,1992
7925,95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) ,142242,34433,1993
7926,95508,Cleanskin ,1598873,95516,2012
7927,95510,"Amazing Spider-Man, The ",948470,1930,2012
7928,95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) ,142238,39105,1993
7929,95543,Ice Age 4: Continental Drift ,1667889,57800,2012
7930,95558,Beasts of the Southern Wild ,2125435,84175,2012
7931,95583,Savages ,1615065,82525,2012
7932,95624,"Firm, The ",1313113,31218,2009
7933,95633,Spirit Camp ,1078933,40770,2009
7934,95654,Geri's Game ,131409,13929,1997
7935,95690,Some Guy Who Kills People ,1568341,80468,2011
7936,95717,Treasure Island ,1820723,83191,2012
7937,95720,"Watch, The ",1298649,80035,2012
7938,95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper ",283851,193976,1995
7939,95744,2 Days in New York ,1602472,84165,2012
7940,95761,Killer Joe ,1726669,73567,2011
7941,95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) ,285036,44251,1994
7942,95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) ,142234,39106,1994
7943,95796,Anaconda: The Offspring ,1137996,14863,2008
7944,95839,"Christmas Carol, A ",216621,16716,1999
7945,95843,Goodbye Charlie ,58154,52906,1964
7946,95858,For the Birds ,248808,13930,2000
7947,95873,Ruby Sparks ,1839492,103332,2012
7948,95875,Total Recall ,1386703,64635,2012
7949,95939,"Angels' Share, The ",1924394,103747,2012
7950,95949,"Immature, The (Immaturi) ",1630637,56909,2011
7951,95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) ,142245,39323,1990
7952,96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) ,142247,39324,1993
7953,96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) ,142232,18095,1997
7954,96020,Sidewalls (Medianeras) ,1235841,76696,2011
7955,96079,Skyfall ,1074638,37724,2012
7956,96084,Hands Over the City (Le mani sulla città) ,57286,58383,1963
7957,96110,"Campaign, The ",1790886,77953,2012
7958,96114,Brake ,1990181,85414,2012
7959,96121,Hope Springs ,1535438,82696,2012
7960,96150,"Queen of Versailles, The ",2125666,84327,2012
7961,96281,ParaNorman ,1623288,77174,2012
7962,96283,Diary of a Wimpy Kid: Dog Days ,2023453,82650,2012
7963,96373,Broken ,1441940,109584,2012
7964,96411,6 Days to Air: The Making of South Park ,2076781,76360,2011
7965,96417,Premium Rush ,1547234,49526,2012
7966,96430,"Odd Life of Timothy Green, The ",1462769,71864,2012
7967,96432,Lawless ,1212450,82633,2012
7968,96448,Piranha 3DD (a.k.a. Piranha DD) ,1714203,71668,2012
7969,96471,Prime Suspect 3 ,106104,202043,1993
7970,96488,Searching for Sugar Man ,2125608,84334,2012
7971,96518,Prime Suspect 6: The Last Witness ,365651,263947,2003
7972,96520,Prime Suspect: The Lost Child ,114182,215999,1995
7973,96530,Conception ,1619277,83403,2011
7974,96563,Paradise Lost 3: Purgatory ,2028530,83660,2011
7975,96567,"Words, The ",1840417,83686,2012
7976,96588,Pitch Perfect ,1981677,114150,2012
7977,96606,Samsara ,770802,89708,2011
7978,96608,Runaway Brain  ,114308,67166,1995
7979,96610,Looper ,1276104,59967,2012
7980,96616,That's My Boy ,1232200,87428,2012
7981,96655,Robot & Frank ,1990314,84329,2012
7982,96691,Resident Evil: Retribution ,1855325,71679,2012
7983,96726,Lola Versus ,1710417,100529,2012
7984,96728,"Master, The ",1560747,68722,2012
7985,96737,Dredd ,1343727,49049,2012
7986,96811,End of Watch ,1855199,77016,2012
7987,96815,V/H/S ,2105044,84348,2012
7988,96821,"Perks of Being a Wallflower, The ",1659337,84892,2012
7989,96829,"Hunt, The (Jagten) ",2106476,103663,2012
7990,96832,Holy Motors ,2076220,103328,2012
7991,96861,Taken 2 ,1397280,82675,2012
7992,96917,House at the End of the Street ,1582507,82505,2012
7993,96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) ,319901,45397,2002
7994,96945,Love Lasts Three Years (L'amour dure trois ans) ,1638328,85735,2011
7995,96964,"Tall Man, The ",1658837,86597,2012
7996,96975,LOL ,1592873,80271,2012
7997,97024,Rust and Bone (De rouille et d'os) ,2053425,97365,2012
7998,97168,Marley ,1183919,90125,2012
7999,97172,Frankenweenie ,1142977,62214,2012
8000,97188,Sinister ,1922777,82507,2012
8001,97194,"Thing: Terror Takes Shape, The ",376921,92171,1998
8002,97225,Hotel Transylvania ,837562,76492,2012
8003,97230,Side by Side ,2014338,110354,2012
8004,97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) ,54325,71723,1960
8005,97304,Argo ,1024648,68734,2012
8006,97306,Seven Psychopaths ,1931533,86838,2012
8007,97328,Liberal Arts ,1872818,84306,2012
8008,97470,Catch .44 ,1886493,75736,2011
8009,97643,[REC]³ 3 Génesis ,1649444,80280,2012
8010,97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) ,1597522,99770,2012
8011,97701,Paranormal Activity 4 ,2109184,82990,2012
8012,97742,Alex Cross ,1712170,94348,2012
8013,97752,Cloud Atlas ,1371111,83542,2012
8014,97757,'Hellboy': The Seeds of Creation ,424755,72867,2004
8015,97785,Silent Hill: Revelation 3D ,938330,61012,2012
8016,97836,Here Comes the Boom ,1648179,87826,2012
8017,97858,Mental ,1655416,126797,2012
8018,97860,Killing Them Softly ,1764234,64689,2012
8019,97866,"Imposter, The ",1966604,84287,2012
8020,97870,"Sessions, The (Surrogate, The) ",1866249,113947,2012
8021,97904,Smashed ,2063781,84341,2012
8022,97913,Wreck-It Ralph ,1772341,82690,2012
8023,97921,Silver Linings Playbook ,1045658,82693,2012
8024,97923,Flight ,1907668,87502,2012
8025,97936,Anna Karenina ,1781769,96724,2012
8026,97938,Life of Pi ,454876,87827,2012
8027,97950,"Man with the Iron Fists, The ",1258972,97430,2012
8028,97988,"Bay, The ",1713476,123105,2012
8029,98061,Himizu ,1900893,98631,2011
8030,98083,Jackass 3.5 ,1753968,65851,2011
8031,98122,Indie Game: The Movie ,1942884,80215,2012
8032,98124,"Batman: The Dark Knight Returns, Part 1 ",2313197,123025,2012
8033,98154,Lincoln ,443272,72976,2012
8034,98160,Nature Calls ,1493157,135708,2012
8035,98175,Vamps ,1545106,73935,2012
8036,98203,"Twilight Saga: Breaking Dawn - Part 2, The ",1673434,50620,2012
8037,98230,10 Years ,1715873,58547,2011
8038,98239,Red Dawn ,1234719,60747,2012
8039,98243,Rise of the Guardians ,1446192,81188,2012
8040,98279,"Fantastic Fear of Everything, A ",2006040,101519,2012
8041,98296,Deadfall ,1667310,97614,2012
8042,98361,Byzantium ,1531901,102780,2012
8043,98491,Paperman ,2388725,140420,2012
8044,98499,"Fearless Hyena, The (Xiao quan guai zhao) ",79315,19274,1979
8045,98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) ,80623,18867,1980
8046,98585,Hitchcock ,975645,112336,2012
8047,98604,From Up on Poppy Hill (Kokuriko-zaka kara) ,1798188,83389,2011
8048,98607,Redline ,1483797,71883,2009
8049,98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) ,86605,25539,1983
8050,98633,My Lucky Stars (Fuk sing go jiu) ,89177,10044,1985
8051,98697,"Money Money Money (L'aventure, c'est l'aventure) ",66798,34280,1972
8052,98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A ",1979172,110392,2012
8053,98809,"Hobbit: An Unexpected Journey, The ",903624,49051,2012
8054,98836,Hyde Park on Hudson ,1477855,87504,2012
8055,98908,How to Make Love to a Woman ,1241017,40722,2010
8056,98961,Zero Dark Thirty ,1790885,97630,2012
8057,99005,Fire with Fire ,1925431,139567,2012
8058,99007,Warm Bodies ,1588173,82654,2013
8059,99030,Wrong ,1901040,83186,2012
8060,99087,Playing for Keeps ,1540128,77875,2012
8061,99106,"Guilt Trip, The ",1694020,82687,2012
8062,99112,Jack Reacher ,790724,75780,2012
8063,99114,Django Unchained ,1853728,68718,2012
8064,99117,This Is 40 ,1758830,89492,2012
8065,99122,I Bought a Vampire Motorcycle ,97550,41153,1990
8066,99130,Ice Cream Man ,113376,44470,1995
