actor_id,actor_name
zMQ93JTLW8KxusKhOlHFZhih3YQ,Mark Hamill
6MQgrJvdTPFvyErIgn0B2lTLVhr,Harrison Ford
rfJtncHewKVnHjqpIZvjn24ESeC,Carrie Fisher
8bhS1PObqe8OOVcyIRxV5Rcdufd,Bruno Ganz
tUMenHJ42z0HNesgn0TFvTWrjpF,Solveig Dommartin
oKO3ZPPFqdlBp9T3XNDla6kYWub,Otto Sander
djfCB0jPOgmq3w7RD3BMLzWsAu8,Joseph Cotten
ze8OiV87TYR4PmyuNIobl02ODjo,Alida Valli
97GNzhPWS2wHfH2Ow1mn4R5jSBN,Orson Welles
ve9sB0o1MYTaL2SXEisVW2RMkD5,Ray Liotta
cT8htcckIuyI1Lqwt1CvD02ynTh,Robert De Niro
6wPLWhZx5XvNsmEt8QwFoyvizDr,Joe Pesci
sHWCLx54yLtaFtppp5ADjAsrWIc,Sigourney Weaver
f9vEX1cqrG5aW8DmJ1FKSj4Zjvt,Tom Skerritt
8s31kdotRrghkH4DkxpRZCmELYd,Veronica Cartwright
boCfduZIkHJqAnW6lRz8rmzCElL,Bruce Campbell
nwsdu9lOsKJ5v9RwOCc7kAiuxSO,Embeth Davidtz
bPvZNUCmuJlGKYeA4AfYUlxQnuC,Marcus Gilbert
ukdhuHD2vqBr5NKMiTQ52KRF75w,Jean-Marc Barr
q7dYamebioHRuvb9EWeSw8yTEfS,Jean Reno
cEcy1aLWbDeOMkXRjQxEXmoOtOZ,Rosanna Arquette
2rx0P5YiINQvla6bsJoAyQKNOIz,Tatsuya Nakadai
f80YvpGtC3BDnPiH9PVkojilYRF,Akira Terao
wMGQ7RgZ1vf6siHhnnqbb63Yks0,Jinpachi Nezu
uDPYSiZrW7OZ79qgcgkWefALlXY,Chow Yun-Fat
fyRGlzi1fF20d37ryTQx8aK6k49,Danny Lee Sau-Yin
gDJlrVu4lZRM2c1vPr8dmtbW6Nb,Sally Yeh
iUrmdtbI7qFQEpvYHuHZV6Li1aY,Anthony Perkins
2dv9IqJEx31RSoH7xAHlJZXF5uB,Janet Leigh
7LYmvlED12KqDonOcN90OKZHG3S,Vera Miles
iVMmeVJx8IpCEjlGBZWzIWvX5Qo,Dan Aykroyd
9VmVattp8htG3GJnkPsPuhVIca2,John Belushi
q9Q3c7HsZEEqrwNIY9yDgsJ74uE,James Brown
fMDFeVf0pjopTJbyRSLFwNDm8Wr,Al Pacino
cT8htcckIuyI1Lqwt1CvD02ynTh,Robert De Niro
ybMmK25h4IVtfE7qrnlVp47RQlh,Robert Duvall
9HqtCIyNh7VxkmCN8B3YEzl4Zps,Matthew Modine
w5f3i7H8wMzHvzYfezIVN521N7Q,Adam Baldwin
5js80EIF60a4G1iYAVJgwjFtP89,Vincent D'Onofrio
rtupXNWLSILkwBBVgYamLvmJIkY,Peter Sallis
xqoiAIJUjYhR26S3rhLgWKQ6poH,Peter Hawkins
AbCqqFxNi5w3nDUFdQt0DGMFh5H,Kenneth Branagh
htc4eCYmNlVotcu8AFTbDiLBzsJ,Derek Jacobi
3mLIr94V5IOA5ndY6GyqKKcyrX6,Brian Blessed
p2RYVGdrcP0m70BkkiKcwyrDeim,F. Murray Abraham
ufgpuuU900NOi1vKupCmWpq7UgW,Tom Hulce
hmSuiebPLyv24hHIiA1BL8aC1KL,Elizabeth Berridge
iqEHYrf2d9m5JlLBHsvsd34SIZr,John Wayne
yGNh18kBF7afOdjTcEP2zFCxzCH,Maureen O'Hara
vYj8mVtT8CgQOHH8eRNMl7pA7F1,Victor McLaglen
cT8htcckIuyI1Lqwt1CvD02ynTh,Robert De Niro
tOArxRwI5AQ3I9WJRiQpHs9gCl3,James Woods
ihYdCKyr3JPz74tPuvkn1WSNh9b,Elizabeth McGovern
cT8htcckIuyI1Lqwt1CvD02ynTh,Robert De Niro
6wPLWhZx5XvNsmEt8QwFoyvizDr,Joe Pesci
g5pXUDGH30egsCq9eTDrsikFAYk,Cathy Moriarty
wcPQgZLDibuej1RwNTy1R2U2ZJw,Woody Allen
7gEdH5vGwpUpogscTb2JivnoRBb,Diane Keaton
jWFr0V9zwg4DF2Ya9AmUQARottN,Tony Roberts
t3tZduAwP1LMR8Vc13HZ39wKJ1q,Fred Ward
9z8nfkqRgEBjsb3sXQ0jMopJJOE,Dennis Quaid
ryF0KkljweLhPkQ70x6w3u9Qjjj,Ed Harris
yHYfkxQu3GVKxx5ibFmEom8qAS6,Aleksandr Kaydanovskiy
dE4Q10xL0DGS2u8ISkoxTSRQKub,Anatoliy Solonitsyn
aa90cr3ZfY65ZZaYynFKw8dUXFD,Nikolay Grinko
AsZfwwsEkhFk5XZCjkLjqYFnyPE,Jürgen Prochnow
19avUAKjoVMChb2xh4Sxl4garAR,Herbert Grönemeyer
xHF0akCqkKjIiiSOn79MquMuNMk,Klaus Wennemann
my0Blo9IBy1WZ0QKbuxUzS0QwV5,Paul Newman
fUj0y9f69EYqWcGgjDhEcHlyzTW,Robert Redford
bU4IJ4J1mgrriRTdQ4BOemoHvtt,Robert Shaw
pkdm26bbDy1iJPsjbseJogMl1mQ,Ruth Gordon
agiubl6msYlKM7DpghIYDw1pcBN,Bud Cort
0Vivian Pickles,Vivian Pickles
khep82znnE1O9B0eORuLuqQzKO5,Adrienne Shelly
wTCmpcmd8mcAbsX6Yc7zFs2J98Q,Martin Donovan
0Merritt Nelson,Merritt Nelson
tP1LHYaYbwZOic7KJBEKHkFpkTY,Max von Sydow
vkEY3nex3G0PMMnJ11Kamt4yod,Gunnar Björnstrand
4UxoMzIdE9PR4THNr3U2PL17veu,Bengt Ekerot
yPgaRZBMVy9eoNNuiPIm0wzG9sD,Peter Riegert
b4BcP3UGtpgK1LYgpgFeYx7bD8V,Denis Lawson
15bVmdEfeFytXSmnACWZIe2yzLi,Fulton Mackay
9oFLsADWQm2TvU8XzLIzBbjdMkU,Michael Biehn
s1FmIoen313b1emEzfGRK6x6EF7,Arnold Schwarzenegger
zRQSWGCmVkYC7s0WxSJla5R4dPX,Linda Hamilton
t0yCyb5uYEC8FLjj9XDd35UcZWa,Timothy Balme
0Diana Peñalver,Diana Peñalver
0Elizabeth Moody,Elizabeth Moody
2Pq8pwOX5ZFfT2p5pNLGfvUi9Pp,Matthew Broderick
cEU2Vrdo83izpGmOvbVAOz5jCof,Denzel Washington
9UszBdQJ9PmyBydIeIBxlStozhW,Cary Elwes
2v9FVVBUrrkW2m3QOcYkuhq9A6o,Gary Oldman
qSizF2i9gz6c6DbAC5RoIq8sVqX,Tim Roth
2v8KJ0AMJsZH5kdlfv0kz08KxKd,Richard Dreyfuss
wcPQgZLDibuej1RwNTy1R2U2ZJw,Woody Allen
7gEdH5vGwpUpogscTb2JivnoRBb,Diane Keaton
owOyg2EfHHvcHdqXApw1TebtWyd,Michael Murphy
9r9oDGENg92VYYFMkV4C09IUlrb,Gabriel Byrne
tAwXUmAbQGka31CTGQ0xS89QNYC,Albert Finney
p1ftSRdhpdiyRUEgUPTVx6SYfXL,Jon Polito
iYdeP6K0qz44Wg2Nw9LPJGMBkQ5,Robin Williams
a7rgJl8TYUWAfJuM4fxbLHgD7BL,Ethan Hawke
9h3Gvs96UemTK4tnBUhBry0B7C0,Robert Sean Leonard
zN03MlLSFeTFT5TtX282mHD1rqF,Dustin Hoffman
ydabiabIsMBe2HsNmx43gBpqzxx,Anne Bancroft
gHuNkDqVtfKzjkBWLAEvayFlSPG,Katharine Ross
31Z0NOxctaaLPk7Nq60eeQaDHJa,Charlton Heston
2dv9IqJEx31RSoH7xAHlJZXF5uB,Janet Leigh
97GNzhPWS2wHfH2Ow1mn4R5jSBN,Orson Welles
d1mUo65Q1ZQLpK7idJEG95MMzkX,Anne Parillaud
vidk0fZfz56flOBuUzZHDkwsGdb,Jean-Hugues Anglade
bQbUza0qqA2F5SmwO40Q115j4wh,Tchéky Karyo
1xYhynSYtesFbXpwRtz05y7znS6,William Holden
4SzPZhHt2irzwPxLp42oFxbYwcW,Alec Guinness
pfpe9NQrcrTrxMeU0xGsh1XRBOK,Jack Hawkins
soX5YvB7OOG7CwZ4zUQT0w2n1bb,Marcello Mastroianni
eSNCcnxtBJf0AIAB4k7jpFJNwcD,Claudia Cardinale
9pPY3jiJ79wQ5pvLqVqlTlPnkZ6,Anouk Aimée
6h12pZsgj3WWjMtykUgfLkLEBWz,Jack Nicholson
pJosGn38UGzAcTMvhvCanbe9cB5,Faye Dunaway
saIbkr0jPzscRBKNG1suhgd3Yxb,John Huston
81NLJvcb92QKoqSk3kkrJ5fFD8b,Michael Rennie
spdaTjYnm2TfYsOUYIM9zGdr4Ym,Patricia Neal
8gqewHt3M3Q9HeZZclNmGGth2hL,Billy Gray
dXGs7F5ezehcofe6j7Kz7wIhmV6,Humphrey Bogart
jKBYJop4N2hsizY2MgWtyoiJAZ4,Walter Huston
1p5tgRKkoCOXph5ezQnI4uNl4qO,Tim Holt
0Terry Potter,Terry Potter
0Pete O'Herne,Pete O'Herne
0Craig Smith,Craig Smith
pJEDzCd8XbvZkOvpn8SKLol5PEE,Groucho Marx
oD5kj8uHtCi1KLm7uanUICUtDP7,Harpo Marx
4DSVzN5yokNp7Y8AVK5UedqxB1c,Chico Marx
lJ05lxBFZXJAZvmjp1ARxUmwrhA,John Cusack
cgCTQt3RZVkhkusG77l4HwHEH6A,David Ogden Stiers
xcxrQoPoxcLPOxsf3Icb0K55d23,Kim Darby
6h12pZsgj3WWjMtykUgfLkLEBWz,Jack Nicholson
mCNjpLeTDCUMFGLfe9BvHKM2ny7,Shelley Duvall
ughfThqQuuoPLSsC9HfkxwX370w,Scatman Crothers
yqEW17L7Fdg2RDRLLo4SqRHkjyw,Wil Wheaton
1gEDfzhpNM673GtsKPKlB5gv45y,River Phoenix
9n5xDsrBFY0AFESmXOJEzEj4ezx,Corey Feldman
kMzub2wuIZUvlFKzBdzRgUNtkbY,Peter Lorre
lYbFnXdGCgyHh2pVnELQVmLgKKu,Ellen Widmann
zNzk5bvChgVx4tAKpuCJPX5xxMO,Inge Landgut
boCfduZIkHJqAnW6lRz8rmzCElL,Bruce Campbell
3mIrEco33KaUIlMIALN7xYkROsk,Sarah Berry
qBrRAMJ29R59jiGB2vJQ51ZJEBN,Dan Hicks
aWbasrMStubUgekBug4GnG1ifA6,Steve McQueen
ebquWZIxVpCABQbD6F6l7eO0HiI,James Garner
bU0o3g5rbpzRkJ5bGowekGvfiHw,Richard Attenborough
cT8htcckIuyI1Lqwt1CvD02ynTh,Robert De Niro
ApgDL7nudR9T2GpjCG4vESgymO2,Christopher Walken
tRBImYIYk9tuR4fjJc8gHXC8ENj,John Cazale
0Frédéric Andréi,Frédéric Andréi
v6372ku0d2Y28zUJ7mGrwaNQ04g,Richard Bohringer
gGkQpL0IdlsHQPTZhx7JqQmhw0k,Roland Bertin
nnCsJc9x3ZiG3AFyiyc3FPehppy,Bill Murray
xq68QEPBJVu6kwDa4sEQ1HvSlMK,Andie MacDowell
oQ4ZuOGoZ5dPDiLxri6ZPQLewAU,Chris Elliott
dU35NnjZ4aGw5abIJe3WXVf3Eey,Clint Eastwood
1wreq83h9dgTMkDCJL6uwr6oz45,Gene Hackman
oIciQWr8VwKoR8TmAw1owaiZFyb,Morgan Freeman
w9Wl6FznONDn5O880ScJo79AOMU,Frank Sinatra
iSKq4IsgLEDdzboqtthn2RWkJlv,Laurence Harvey
fMAigMOfERlIAOUVlStRjq2COD6,Angela Lansbury
6ww3uweEEXMlvtNjTlgBHxLErPF,Christian Slater
9dixKdjdBUgG8MrlZTpWpy4OQnh,Samantha Mathis
eJEYXUVOiB2cmTpJ6wrIdw0CSxz,Annie Ross
moeJxPpEIF0abbjXYDPknDKLn44,Cary Grant
yZaydqhhBySCTQOE4lVU9S07P4k,Priscilla Lane
nngqXbUPI5dtT10tDJxDAl0f8Pr,Raymond Massey
jdHYYovf6ZGEMKnV7niaiHY1MSt,Michael J. Fox
nxVjpyb3UrfbPZnEyDNlQVlFAs5,Christopher Lloyd
rMwCxywPyDigR9Oz1zMF7uNwT6E,Lea Thompson
3MsayDvY73uXGVbCFHyy1ABTacV,Kathy Bates
1ohhrIZ4OMlLx9DvHjPhQJAIP0F,Mary-Louise Parker
ztftVWoUTYHgJ5kzDK6a8aXxUoR,Jessica Tandy
1dL9hx7nC0cACIVpp6xS1jqJJN7,George C. Scott
746zWUFF4vIGIc0bdYpo1GyUynE,Stephen Young
hcncsfbTe2Sihzht9XzAH6Ounhr,Frank Latimore
uxDkURjzHnaglIH2YRWUMJjoDx,Tom Waits
ePnMEUo9cH3sku26gi2sJroTZFM,John Lurie
noelOhwX1oaNSvU9NLKhPrHTFI3,Roberto Benigni
xCAsuzc5OBQZWhG5WSZIyhBZ7xj,Mitsuo Iwata
7usoPlvc9Xa1rDA2vxmVi0OvLDb,Nozomu Sasaki
t5LGiaUxOhqoApmJumZOv0wDnLh,Mami Koyama
hUfnLhYOGwaTWMdowayvqY42Eti,Christopher Lambert
sNDRhIcW51b7ruS8yt0Xpwa12Mz,Roxanne Hart
tiuVx3mDJwWieFqNadrtyOhhMBN,Clancy Brown
my0Blo9IBy1WZ0QKbuxUzS0QwV5,Paul Newman
fT8UklgKbgK7ggZvqWwsai6Bh0g,George Kennedy
fZnBGTtY24YAaebGdlRA2gMeYS,Luke Askew
cibkIAJN6ctlqHohhdDEcfbiCAL,Gérard Depardieu
54HWpxmTKuJuJ3MnUEfS0CQJjwj,Anne Brochet
4YQooUljg7Nb4hyi4gHlE0gjKz1,Vincent Perez
sP7NLsC5ZnFDBSyGhFJuWn6PAIY,Gene Wilder
uZxP7WryjLbqq2FZpfkoKNkI0RW,Teri Garr
bNUinz6ZGp4F2ZVyuhrfD7ricXT,Marty Feldman
5yteOSY2lgGOgSWmRTlxqfY59MS,Winona Ryder
veRsUEDsjp7p5WNAldiDbXSPfVc,Gena Rowlands
9TnBZoJchBufSi0WaooA3ZuhrGp,Giancarlo Esposito
uP3Fs3QUsGBxhNqGFWMnN1Z2l8z,Gong Li
2OnA3NnroNCCj8Qd0so3DfFiRjM,Ma Jingwu
vprkfA1ZIUP0pRRc8FdooW9G6Iv,He Saifei
lRI9Ky1SMOehn04OqhYJ5hQfgIK,Charlie Chaplin
9oWdEicbTjfpfiCtvvYuxi0UseU,Jack Oakie
A24zNUDwHQrb9HUhu670r6X9xdo,Reginald Gardiner
2xyj2fd3jTeqZnzhCQqkOXqqRkm,Deems Taylor
rucTIeVtozKer6TmCYBxFr8Wy2q,Walt Disney
54Ykev2RmLeR1fKCPork5RNud7U,Julietta Novis
67svKX2KuFwwBvrijIb7bBtBgIM,Gary Cooper
aMist7cww3a8FxJDg1eXoUNJCDM,Grace Kelly
uOhcftGVj7tPrCKBYHYtYPlQKUP,Thomas Mitchell
dXGs7F5ezehcofe6j7Kz7wIhmV6,Humphrey Bogart
iCOzbSzCSUC6D9EcyXtVb2FRNu0,Lauren Bacall
tIekNLaW3MrnD9Xh6e3pW9bJZ64,John Ridgely
5yteOSY2lgGOgSWmRTlxqfY59MS,Winona Ryder
6ww3uweEEXMlvtNjTlgBHxLErPF,Christian Slater
lxzxWLKvQ699o2LGXxP6rldPt5S,Shannen Doherty
vAGrPf3ajy6OVE3FhgABynZfybP,Christopher Reeve
a1RO8mfZI9B6cRnGKpyyX5H1WOa,Jane Seymour
iZh3s9Vy9vYD4DYnAda6C1kdeco,Christopher Plummer
31Z0NOxctaaLPk7Nq60eeQaDHJa,Charlton Heston
pfpe9NQrcrTrxMeU0xGsh1XRBOK,Jack Hawkins
gurUharioqQL9f9zdTXbt4fJLPE,Haya Harareet
blRS1tkcgZROLC7ObGigFEzvp2r,Christopher Guest
xSwMjo3hLLVeopaHwYDdM1m5enl,Michael McKean
au1mO0Mb9gni7h0rJCSokBTDnVf,Harry Shearer
ilY4leBaqMiMAhDjaOsa8GkS4I7,Marilyn Chambers
qszdPzP4UUB65IM6Yd0SBBxhmsK,Lou Dobbs
0Ted Koppel,Ted Koppel
sP5tI3NVHrhmle5qotVz9q2mWfR,Eric Stoltz
gUy2JuS4kmgY8laq2pvJ8tPmqsh,Mary Stuart Masterson
rMwCxywPyDigR9Oz1zMF7uNwT6E,Lea Thompson
6MQgrJvdTPFvyErIgn0B2lTLVhr,Harrison Ford
jYCw9CzHbBkdVpTXGtnmbaCStoL,Sean Connery
knXXDDYckQ0yQsR0OFbEL8O8RtF,Denholm Elliott
sCVIv2DGoC9U16anTjLwMxKBPZ,Peter Sellers
mpW9c34IAFPW0ODuKR8J0FAqN5i,Shirley MacLaine
4WuaoFCSdffenrKeCJAIX0MmyJt,Melvyn Douglas
k3Dmu49B2akwDvgqy52MOxznI59,Ben Kingsley
yDthvXPRkcwSVcPj9QZz3Z7ZH5B,Candice Bergen
pEDs4mSeYRaZ1ky57I06Ek4b3k6,Edward Fox
1ZQIlcZVurEXQv9SCslMtyitCrM,Daniel Day-Lewis
9khM8zk1kZ3AggiNVED5LLkFsPS,Juliette Binoche
tPB3UcKpxgBXrKS1PHDKoKEtFEV,Lena Olin
DDeITcCpnBd0CkAIRPhggy9bt5,Helena Bonham Carter
8TYtEyKZle2B3cUYT7FBM9HJRtZ,Julian Sands
pxJSXL9NELIsawroTYNQOt5JlZz,Maggie Smith
uqX8JxI6bWs1I3BOAtzJJD0DDo6,Val Kilmer
8q0FdYkRX7IorXxX0e6HqLQPLpB,Gabriel Jarret
2wKtBUDzYoZ5u0lKR78OZpEyb4C,Michelle Meyrink
9fDWH8hQifcpzWHcTjBQLngsvJT,Bob Geldof
7zLjJbWFRiSGq4LPxbhX2NF8mvb,Christine Hargreaves
fW9gq3GzJGjICmTIgmzzGQ4fQyz,James Laurenson
vNe4lHhXqOd5fF8oQ125KNQCfK3,Sam Waterston
60QdTuxnCtOKjrU6yz4od7JeKvh,Haing S. Ngor
gQOdZNaAqvYTY48iXwkKm1zbHyS,Craig T. Nelson
pEm0MeWQ1QEyU4OkVmOjmCTAE9V,Anton Glanzelius
21vb1pl4Y9VfDpvBsz54YLx6nUN,Tomas von Brömssen
oVTXH33SgZGvSamiPh53UMRyvRS,Anki Lidén
6qSsi9m4eYD4QxLhei08DjpW3Ck,Walter Pidgeon
qmzznE5VYZde8etphLfiGUdiPQH,Anne Francis
u5vWl5dw69Nf89f905Qb5JqEVL3,Leslie Nielsen
bykmxJHLfbFM3NT05RZXhx8YTzF,Kevin Costner
iyzcxHGMGCL5FCcz9N4Msyy2Wd1,Amy Madigan
51X4CaXZNRawchUDSj1tOPeMguK,Gaby Hoffmann
jYCw9CzHbBkdVpTXGtnmbaCStoL,Sean Connery
klNx4UqkcE9u7P3vsg20AKwgplw,Michael Caine
iZh3s9Vy9vYD4DYnAda6C1kdeco,Christopher Plummer
my0Blo9IBy1WZ0QKbuxUzS0QwV5,Paul Newman
fUj0y9f69EYqWcGgjDhEcHlyzTW,Robert Redford
gHuNkDqVtfKzjkBWLAEvayFlSPG,Katharine Ross
197UiLVdxPOv8196sqmUpJzOQB5,Harry Dean Stanton
u4wgyVVbaSmYbHoZgCrF6fIjy0E,Nastassja Kinski
gdHo8LNElMf1XxoRYgi0UUzbJuB,Dean Stockwell
j3mjmuHLBW4XQSw53C8Sh0Lh3ZQ,William Hurt
tUMenHJ42z0HNesgn0TFvTWrjpF,Solveig Dommartin
gzONDwMEPovwqjVfBapS7lkEXTG,Chick Ortega
nLVT3OFx58ePsESSBJ9XWCMq28d,Billy Crystal
veFWqcGqFiKdYMJ6uqYdabK9Jma,Meg Ryan
rfJtncHewKVnHjqpIZvjn24ESeC,Carrie Fisher
0Valerie M. Agnew,Valerie M. Agnew
0Carrie Akre,Carrie Akre
DS1YZmKaK1xY40imKT6iHKYngk,Jeff Ament
vJwKUaxQHuMxwr8FOg5OjpEwGMb,Tilda Swinton
iyzcxHGMGCL5FCcz9N4Msyy2Wd1,Amy Madigan
vQhlcyC2TZkHJQ2w86e1BSmRdae,Karen Sillas
j4pAEMhKL5vA61ADrkxxLFtcI4c,Sean Pertwee
9VE0zNIs11aD9BHCKiGAZEIE5c8,Catherine Zeta-Jones
vDA4mmVe0XMnqd6qMyGWI8bUEeC,Steven Mackintosh
sHWCLx54yLtaFtppp5ADjAsrWIc,Sigourney Weaver
zX8lrPMMC6Uh1ZrNkcrvempl02X,Charles S. Dutton
nENJ1857GJWdRY7JGhyiROoI2rN,Charles Dance
ixAZbVAL2ZfEfVNqXHyxnTwAPFZ,David Naughton
hxroyCTMk54hesfCRo4g6Jwc8dT,Jenny Agutter
1aTe7c01qgvoe3nrjIerQC0snSE,Griffin Dunne
6FTqfNoPKfnRhD2HkH3MqPpH5eA,Stephen Macht
gm67XMT8oAOXSEnYNvwkm52vFz9,Shawn Weatherly
wMrxzRi6101yXfcOzJnw7fNgZpl,Megan Ward
jWFr0V9zwg4DF2Ya9AmUQARottN,Tony Roberts
z4D1Iv7cnrQmF4k8ZKuYAlc96eF,Tess Harper
6Qb4FGtEjdqLNyR3ZmqA7ZTLBhw,Robert Joy
seivBO3KRFAKqNgL3wnvpwxHwKz,Robin Thomas
142MfcecC07DtnfGVGSgWpCtjJV,Starr Andreeff
0Allen Cutler,Allen Cutler
1M6OsklnlOT4MFrMjq1k8QCBq3c,Ross Partridge
lLtwvseiNe9pIjhC293nPmyRAET,Julia Nickson
0Lala Sloatman,Lala Sloatman
poeGcRZH9GXvNCfqQn66STpMqhz,James Olson
sHe7o1ZkJV5r0WDzkm28xnsNtAu,Burt Young
qSNz7ZRKkHCdwyShapgm8aqibx,Rutanya Alda
rNboIDJ2WfqE6vdTLWevG9pMNNn,James Brolin
ybDmKTb97zUaMkYY6PNFHLlhtgk,Margot Kidder
AmAbDnxUTQPMeu8m9zbKksqUCDA,Rod Steiger
7YTPxqyHkbGtkxL5nYyPWW3F2yy,Kim Coates
0Dawna Wightman,Dawna Wightman
0Helen Hughes,Helen Hughes
lIOGDMvrVHMgPXdhicLI41tY1zf,Udo Kier
dtLU66GGm6Lis5ZMrseT0qei2Ii,Joe Dallesandro
SObzAVAFAzCSM5nmpvpNdX7oxq,Vittorio De Sica
oIRfJMWjUqU8NbZWahIMn3vAMfm,Deborah Goodrich
0Jay Baker,Jay Baker
teCFGZtVGjt0iA9GB4jUXWMycAN,Deborah Foreman
9ukJS2QWTJ22HcwR1ktMmoJ6RSL,Anthony Hopkins
2IkzpW9eYT0m1jhssQryvmN4gS6,Marsha Mason
8NjkFDDJHrEOSRIuvyoWhlHs0X1,John Beck
m2Y3Q0uyuW6htrn2W9UWCWMkpZu,Martin Sheen
aSkTE6QggiwF0h0oU8neg4Xb5PL,Helen Shaver
ho11xBDWXeJP6ub4b4e7XmYx9dL,Harley Cross
nSpfs8lXHxWcksZW3qC9ArMLAqZ,Rod Taylor
ztftVWoUTYHgJ5kzDK6a8aXxUoR,Jessica Tandy
wkHTW8a4wB7YlqNUq4QKxMVqyAF,Suzanne Pleshette
aWbasrMStubUgekBug4GnG1ifA6,Steve McQueen
2VYSJprH6zjY6SCOYKlTkr4aPQW,Aneta Corsaut
g1w12nNH8p9Fm5dGZmYc9GecPcg,Earl Rowe
6Pw8Cmangckqiwo7atzkXaUEkNJ,David Huffman
pZJzjYjGMIXN6qUbtWE5paUEzjP,Marianna Hill
sHe7o1ZkJV5r0WDzkm28xnsNtAu,Burt Young
76QqFsudog6r7s2dzr9pcU8tFyD,Jeff Fahey
v91oNKrP713n5NQI4dg6LY425Pr,Lindsay Duncan
3ZFuBZFljUkmeXftNAIG3a7WS7Q,Kim Delaney
fVi0QkiziavXB8HnWk5NzRcnCO1,Boris Karloff
dJMC2vl1FK9FmQQ3QQPHb9hEiJc,Bela Lugosi
kG3rl5g7Az4KJ9xCmZcfc18HCBf,Henry Daniell
2v9FVVBUrrkW2m3QOcYkuhq9A6o,Gary Oldman
5yteOSY2lgGOgSWmRTlxqfY59MS,Winona Ryder
9ukJS2QWTJ22HcwR1ktMmoJ6RSL,Anthony Hopkins
fVi0QkiziavXB8HnWk5NzRcnCO1,Boris Karloff
msElGi0wyZ3BfUcnyi5UXAQzy00,Colin Clive
1sfD32ahPZwDIcWUIlx4tFG8fnr,Valerie Hobson
ip0qMxkcUQeTArjqAH4PURWlGEd,Karen Black
pTNQuVjfSmlN5Ns3NFr5Zck8iyx,Oliver Reed
pTMJmozZqCY0VY7UiMDlM3upuZu,Burgess Meredith
2u72BF7i189nAcX1kEJLjGMsb0c,Virginia Madsen
Tl2wuhRon93SkcAj1jyC52bQaG,Tony Todd
oBoKGfngGGZmSVGFslphYjc23WO,Xander Berkeley
cT8htcckIuyI1Lqwt1CvD02ynTh,Robert De Niro
jpYzFBi6zfn8CHVaXmqgiOTas4V,Nick Nolte
xybRNUGzzJuilStFGmIOSy0WFwQ,Jessica Lange
2sJMOZo8YQLWCWDZzwv8wlryLWY,Gregory Peck
4SpuhiEDFXqONdtUbqW7HMyo5Nb,Robert Mitchum
hCB4n0vVQIX60ZIRtUCqDfC5JRL,Polly Bergen
xAxenjxjLNQFq4v1ccS2to3Mnoq,Sissy Spacek
huDPKTgm9IHFaX8dLwCnLqqAA8f,Piper Laurie
4SMrIcyYmJecUzIsipIrO4vGXxQ,Amy Irving
u4wgyVVbaSmYbHoZgCrF6fIjy0E,Nastassja Kinski
hL8ep4Hqj6izX7IlzE7Bbcfq62w,Malcolm McDowell
zjhcxrCFK4q0C1gtVmeN8FeqCw0,John Heard
rQh2ddJYtP3x2g1mnlFBQz547FO,John Saxon
kR94I3vbHUkwqzT8VfRzPKPYgO8,Ronee Blakley
lyXETuo8MUtPaVE92mhaYmgRAw5,Heather Langenkamp
uKVNFFt6VA8R7pp7HIPJF4e5PfX,Max Schreck
5BQ07rsNY9z3IoN6sdwipoFoNWV,Gustav von Wangenheim
vkwD2LVM2QRD2a6auvq1K6Zpwd0,Greta Schröder
twuyGlZJzJXFcbhVS2jlQOsTVFK,Klaus Kinski
iZh3s9Vy9vYD4DYnAda6C1kdeco,Christopher Plummer
eVJGFCd8ikP6w0XjkuiTbsm65eD,Donald Pleasence
2sJMOZo8YQLWCWDZzwv8wlryLWY,Gregory Peck
90TB8k134kouctQkNU641aHkiHm,Lee Remick
sJ5NyKkTmFGyiTrpCnZ1v0DSnQG,David Warner
6h12pZsgj3WWjMtykUgfLkLEBWz,Jack Nicholson
bhlM1xNzBvc8jTw42YloUKlGTCL,Stephen Dorff
pUL1vDXRmQWLyLVOpSiAyYIqgSJ,Jennifer Lopez
wVoSUexYH79igPgxIXKWRlV2uBk,Matt Dillon
pJosGn38UGzAcTMvhvCanbe9cB5,Faye Dunaway
ngYV91xYfCu0JNcSxJ4yQ7tzOna,Gary Sinise
6YD223jsdZX7VnWSjGjP1S7Xj6X,Barbra Streisand
xms1RAY6q7Lzp7wNeRCB0kzhucn,Jeff Bridges
iCOzbSzCSUC6D9EcyXtVb2FRNu0,Lauren Bacall
bd0qiJXHoLNpkCqABsh67AKRtjC,Emily Watson
x78BtYHElirO7Iw8bL4m8CnzRDc,Stellan Skarsgård
cAG4WHKsLV2g08hnuZncy94HGOK,Katrin Cartlidge
aEmyadfRXTmmR7UW7OXsm5a6smS,Ewan McGregor
ey1hF8BPRIosiFQekASnkZgOu2h,Patricia Arquette
jpYzFBi6zfn8CHVaXmqgiOTas4V,Nick Nolte
wEy5qSDT5jT3ZASc2hbwi59voPL,Patrick Stewart
koY6DtPAnuiJpdOW3bPHzmoC6cZ,Jonathan Frakes
wHaOTfxOEKOPssDYaSSB5zenml4,Brent Spiner
npXFjaFQzBNroCEPllGPTZ5IisA,Geoffrey Rush
a9VuohmpqbvcYflOpi0F3ck8L2j,Noah Taylor
64No2eAAlOX4OuEDOFe33MywNVA,Armin Mueller-Stahl
mLYyf6xqQk5U2zTvZkFuT99uUah,Billy Bob Thornton
